time;SM_generator_cePu;SM_generator_PePu;SM_generator_cmPu;SM_generator_PmPu;SM_generator_ufPu;SM_generator_efdPu;SM_generator_omegaPu;SM_generator_theta;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_PGen;SM_generator_QGen;SM_generator_UPu;SM_generator_IStatorPu;SM_generator_IRotorPu;SM_generator_UStatorPu;SM_generator_QStatorPu;SM_generator_thetaInternal;
1.09048;1.060171;1.068720;0.855777;0.862679;0.002187;5.000000;1.008064;1.372838;23.615838;7.311850;2361.583817;731.185011;0.867486;28.498297;3.046095;0.867486;7.311850;0.669668;
1.0915;1.062832;1.071371;0.855952;0.862829;0.002187;5.000000;1.008034;1.375428;23.674447;7.415119;2367.444739;741.511939;0.869548;28.530390;3.038068;0.869548;7.415119;0.672169;
1.09226;1.064788;1.073319;0.856083;0.862942;0.002187;5.000000;1.008012;1.377343;23.717490;7.490565;2371.749027;749.056543;0.871037;28.554727;3.032424;0.871037;7.490565;0.673995;
1.09226;1.064788;1.073319;0.856083;0.862942;0.002187;5.000005;1.008012;1.377343;23.717495;7.490582;2371.749528;749.058177;0.871037;28.554743;3.032424;0.871037;7.490582;0.673995;
1.09226;1.064791;1.073322;0.856083;0.862942;0.002187;4.999966;1.008012;1.377345;23.717552;7.490680;2371.755167;749.068046;0.871039;28.554776;3.032417;0.871039;7.490680;0.673997;
1.09226;1.064793;1.073324;0.856083;0.862942;0.002187;4.999927;1.008012;1.377348;23.717608;7.490779;2371.760806;749.077907;0.871041;28.554808;3.032410;0.871041;7.490779;0.673999;
1.09227;1.064798;1.073329;0.856084;0.862942;0.002187;4.999849;1.008012;1.377353;23.717721;7.490976;2371.772084;749.097629;0.871045;28.554873;3.032395;0.871045;7.490976;0.674004;
1.09227;1.064809;1.073339;0.856084;0.862943;0.002187;4.999694;1.008011;1.377363;23.717946;7.491371;2371.794639;749.137071;0.871053;28.555002;3.032366;0.871053;7.491371;0.674014;
1.09228;1.064829;1.073360;0.856086;0.862944;0.002187;4.999385;1.008011;1.377383;23.718397;7.492159;2371.839746;749.215947;0.871068;28.555260;3.032309;0.871068;7.492159;0.674033;
1.09229;1.064870;1.073401;0.856089;0.862946;0.002187;4.998765;1.008011;1.377423;23.719299;7.493737;2371.929946;749.373663;0.871099;28.555778;3.032193;0.871099;7.493737;0.674071;
1.09233;1.064952;1.073482;0.856094;0.862951;0.002186;4.997527;1.008010;1.377504;23.721103;7.496890;2372.110291;749.688956;0.871161;28.556813;3.031961;0.871161;7.496890;0.674147;
1.09239;1.065116;1.073645;0.856105;0.862961;0.002185;4.995054;1.008008;1.377665;23.724708;7.503190;2372.470765;750.318988;0.871285;28.558885;3.031500;0.871285;7.503190;0.674300;
1.09252;1.065443;1.073971;0.856127;0.862980;0.002183;4.990123;1.008004;1.377987;23.731908;7.515768;2373.190842;751.576834;0.871531;28.563039;3.030583;0.871531;7.515768;0.674604;
1.09277;1.066096;1.074621;0.856172;0.863018;0.002178;4.980320;1.007996;1.378630;23.746275;7.540837;2374.627540;754.083691;0.872021;28.571378;3.028768;0.872021;7.540837;0.675211;
1.09329;1.067396;1.075915;0.856261;0.863095;0.002170;4.960942;1.007981;1.379915;23.774872;7.590623;2377.487248;759.062305;0.872990;28.588184;3.025218;0.872990;7.590623;0.676417;
1.09431;1.069973;1.078479;0.856442;0.863251;0.002153;4.923085;1.007950;1.382478;23.831530;7.688811;2383.153041;768.881055;0.874883;28.622291;3.018428;0.874883;7.688811;0.678798;
1.09533;1.072519;1.081012;0.856624;0.863408;0.002137;4.886404;1.007919;1.385030;23.887481;7.785162;2388.748139;778.516198;0.876717;28.657022;3.012042;0.876717;7.785162;0.681137;
1.09636;1.075034;1.083513;0.856809;0.863566;0.002122;4.850869;1.007887;1.387572;23.942740;7.879702;2394.274036;787.970214;0.878494;28.692335;3.006045;0.878494;7.879702;0.683437;
1.09738;1.077521;1.085984;0.856995;0.863727;0.002107;4.816449;1.007855;1.390104;23.997323;7.972459;2399.732306;797.245930;0.880215;28.728195;3.000422;0.880215;7.972459;0.685697;
1.09841;1.079978;1.088426;0.857184;0.863889;0.002092;4.783113;1.007822;1.392626;24.051245;8.063462;2405.124484;806.346250;0.881882;28.764564;2.995160;0.881882;8.063462;0.687919;
1.09943;1.082407;1.090839;0.857374;0.864053;0.002078;4.750830;1.007790;1.395137;24.104521;8.152741;2410.452058;815.274127;0.883496;28.801409;2.990243;0.883496;8.152741;0.690103;
1.10045;1.084809;1.093223;0.857566;0.864218;0.002064;4.719572;1.007756;1.397638;24.157165;8.240325;2415.716454;824.032533;0.885059;28.838697;2.985659;0.885059;8.240325;0.692251;
1.10148;1.087183;1.095580;0.857761;0.864385;0.002051;4.689310;1.007723;1.400127;24.209190;8.326244;2420.919038;832.624441;0.886572;28.876397;2.981396;0.886572;8.326244;0.694363;
1.1025;1.089532;1.097909;0.857957;0.864554;0.002038;4.660017;1.007689;1.402606;24.260611;8.410528;2426.061118;841.052821;0.888036;28.914481;2.977440;0.888036;8.410528;0.696441;
1.10353;1.091854;1.100213;0.858154;0.864724;0.002026;4.631666;1.007655;1.405075;24.311439;8.493206;2431.143943;849.320633;0.889454;28.952921;2.973779;0.889454;8.493206;0.698484;
1.10455;1.094151;1.102490;0.858354;0.864896;0.002014;4.604229;1.007621;1.407532;24.361687;8.574308;2436.168710;857.430823;0.890826;28.991689;2.970403;0.890826;8.574308;0.700494;
1.10557;1.096423;1.104741;0.858555;0.865069;0.002002;4.577683;1.007586;1.409978;24.411366;8.653863;2441.136562;865.386319;0.892153;29.030761;2.967300;0.892153;8.653863;0.702472;
1.1066;1.098671;1.106968;0.858759;0.865243;0.001991;4.552003;1.007551;1.412413;24.460486;8.731900;2446.048593;873.190029;0.893437;29.070112;2.964459;0.893437;8.731900;0.704417;
1.10762;1.100895;1.109170;0.858964;0.865420;0.001980;4.527163;1.007516;1.414836;24.509059;8.808448;2450.905852;880.844837;0.894679;29.109720;2.961871;0.894679;8.808448;0.706331;
1.10865;1.103096;1.111348;0.859170;0.865597;0.001970;4.503141;1.007481;1.417248;24.557093;8.883536;2455.709339;888.353599;0.895880;29.149562;2.959524;0.895880;8.883536;0.708215;
1.10967;1.105273;1.113502;0.859379;0.865777;0.001960;4.479915;1.007445;1.419649;24.604600;8.957191;2460.460013;895.719143;0.897042;29.189617;2.957410;0.897042;8.957191;0.710069;
1.11069;1.107428;1.115633;0.859589;0.865957;0.001950;4.457462;1.007409;1.422038;24.651588;9.029443;2465.158793;902.944267;0.898164;29.229865;2.955519;0.898164;9.029443;0.711893;
1.11172;1.109561;1.117741;0.859800;0.866139;0.001940;4.435760;1.007372;1.424416;24.698066;9.100317;2469.806557;910.031734;0.899249;29.270287;2.953843;0.899249;9.100317;0.713689;
1.11274;1.111671;1.119826;0.860014;0.866322;0.001931;4.414788;1.007336;1.426781;24.744041;9.169843;2474.404147;916.984272;0.900298;29.310866;2.952372;0.900298;9.169843;0.715457;
1.11377;1.113760;1.121889;0.860229;0.866507;0.001922;4.394527;1.007299;1.429135;24.789524;9.238046;2478.952368;923.804575;0.901311;29.351582;2.951099;0.901311;9.238046;0.717197;
1.11479;1.115828;1.123931;0.860445;0.866693;0.001914;4.374956;1.007261;1.431477;24.834520;9.304953;2483.451993;930.495298;0.902290;29.392419;2.950015;0.902290;9.304953;0.718910;
1.11581;1.117875;1.125951;0.860663;0.866881;0.001905;4.356056;1.007224;1.433807;24.879038;9.370591;2487.903761;937.059058;0.903235;29.433362;2.949113;0.903235;9.370591;0.720596;
1.11786;1.121909;1.129929;0.861104;0.867260;0.001890;4.320169;1.007148;1.438431;24.966691;9.498222;2496.669137;949.822178;0.905029;29.515513;2.947816;0.905029;9.498222;0.723892;
1.11971;1.125471;1.133438;0.861506;0.867605;0.001876;4.289982;1.007079;1.442550;25.044009;9.608998;2504.400899;960.899800;0.906538;29.589656;2.947200;0.906538;9.608998;0.726773;
1.12155;1.128969;1.136882;0.861913;0.867955;0.001864;4.261695;1.007009;1.446629;25.119876;9.716045;2511.987564;971.604453;0.907953;29.663916;2.947065;0.907953;9.716045;0.729576;
1.12339;1.132406;1.140263;0.862325;0.868308;0.001853;4.235211;1.006938;1.450667;25.194325;9.819499;2519.432464;981.949882;0.909277;29.738223;2.947377;0.909277;9.819499;0.732302;
1.12524;1.135781;1.143581;0.862741;0.868666;0.001842;4.210440;1.006867;1.454664;25.267387;9.919494;2526.738713;991.949418;0.910515;29.812507;2.948103;0.910515;9.919494;0.734956;
1.12708;1.139098;1.146838;0.863162;0.869027;0.001832;4.187295;1.006795;1.458619;25.339092;10.016160;2533.909217;1001.615962;0.911673;29.886706;2.949209;0.911673;10.016160;0.737539;
1.12892;1.142356;1.150035;0.863587;0.869392;0.001822;4.165694;1.006722;1.462532;25.409467;10.109620;2540.946691;1010.961977;0.912753;29.960760;2.950668;0.912753;10.109620;0.740053;
1.13077;1.145557;1.153173;0.864017;0.869761;0.001813;4.145559;1.006648;1.466403;25.478537;10.199995;2547.853672;1019.999483;0.913759;30.034615;2.952451;0.913759;10.199995;0.742501;
1.13261;1.148703;1.156253;0.864451;0.870133;0.001805;4.126813;1.006573;1.470231;25.546325;10.287401;2554.632534;1028.740060;0.914697;30.108218;2.954532;0.914697;10.287401;0.744884;
1.13445;1.151793;1.159277;0.864889;0.870509;0.001797;4.109386;1.006498;1.474015;25.612855;10.371949;2561.285503;1037.194856;0.915568;30.181520;2.956888;0.915568;10.371949;0.747204;
1.13629;1.154828;1.162245;0.865331;0.870889;0.001790;4.093209;1.006422;1.477756;25.678147;10.453746;2567.814669;1045.374594;0.916377;30.254475;2.959495;0.916377;10.453746;0.749464;
1.13814;1.157811;1.165158;0.865778;0.871272;0.001784;4.078216;1.006346;1.481453;25.742220;10.532896;2574.221998;1053.289580;0.917127;30.327041;2.962332;0.917127;10.532896;0.751665;
1.13998;1.160741;1.168017;0.866228;0.871658;0.001778;4.064346;1.006269;1.485105;25.805093;10.609497;2580.509344;1060.949715;0.917820;30.399176;2.965379;0.917820;10.609497;0.753809;
1.14182;1.163619;1.170822;0.866682;0.872047;0.001772;4.051539;1.006191;1.488712;25.866785;10.683645;2586.678459;1068.364505;0.918460;30.470841;2.968617;0.918460;10.683645;0.755898;
1.14367;1.166446;1.173575;0.867139;0.872439;0.001767;4.039737;1.006112;1.492274;25.927310;10.755431;2592.731002;1075.543069;0.919050;30.542001;2.972030;0.919050;10.755431;0.757932;
1.14551;1.169222;1.176276;0.867601;0.872835;0.001762;4.028888;1.006033;1.495790;25.986685;10.824942;2598.668546;1082.494154;0.919593;30.612619;2.975599;0.919593;10.824942;0.759913;
1.14735;1.171948;1.178925;0.868066;0.873234;0.001758;4.018938;1.005953;1.499261;26.044926;10.892261;2604.492590;1089.226146;0.920090;30.682664;2.979311;0.920090;10.892261;0.761844;
1.1492;1.174626;1.181524;0.868534;0.873635;0.001754;4.009836;1.005873;1.502685;26.102042;10.957470;2610.204162;1095.747002;0.920546;30.752095;2.983149;0.920546;10.957470;0.763725;
1.15104;1.177254;1.184073;0.869006;0.874040;0.001750;4.001536;1.005792;1.506062;26.158056;11.020651;2615.805605;1102.065101;0.920961;30.820898;2.987101;0.920961;11.020651;0.765557;
1.15288;1.179835;1.186573;0.869481;0.874447;0.001747;3.993993;1.005711;1.509392;26.212977;11.081875;2621.297735;1108.187482;0.921338;30.889040;2.991154;0.921338;11.081875;0.767342;
1.15473;1.182368;1.189023;0.869960;0.874857;0.001744;3.987165;1.005629;1.512675;26.266816;11.141207;2626.681619;1114.120712;0.921679;30.956490;2.995296;0.921679;11.141207;0.769081;
1.15657;1.184854;1.191425;0.870442;0.875269;0.001741;3.981010;1.005546;1.515911;26.319585;11.198717;2631.958546;1119.871657;0.921987;31.023223;2.999516;0.921987;11.198717;0.770775;
1.15841;1.187293;1.193780;0.870926;0.875684;0.001739;3.975488;1.005463;1.519098;26.371297;11.254469;2637.129696;1125.446871;0.922263;31.089216;3.003804;0.922263;11.254469;0.772426;
1.16026;1.189687;1.196087;0.871414;0.876102;0.001737;3.970561;1.005380;1.522237;26.421962;11.308525;2642.196174;1130.852479;0.922509;31.154444;3.008149;0.922509;11.308525;0.774034;
1.1621;1.192034;1.198347;0.871905;0.876522;0.001735;3.966192;1.005296;1.525328;26.471591;11.360944;2647.159067;1136.094369;0.922728;31.218884;3.012542;0.922728;11.360944;0.775600;
1.16394;1.194336;1.200560;0.872399;0.876945;0.001733;3.962348;1.005211;1.528370;26.520194;11.411782;2652.019436;1141.178206;0.922920;31.282516;3.016974;0.922920;11.411782;0.777125;
1.16579;1.196594;1.202728;0.872896;0.877370;0.001732;3.958995;1.005126;1.531363;26.567783;11.461094;2656.778308;1146.109392;0.923088;31.345318;3.021438;0.923088;11.461094;0.778611;
1.16763;1.198807;1.204850;0.873395;0.877797;0.001730;3.956100;1.005041;1.534306;26.614367;11.508931;2661.436681;1150.893084;0.923232;31.407270;3.025926;0.923232;11.508931;0.780058;
1.16947;1.200976;1.206927;0.873897;0.878227;0.001729;3.953633;1.004955;1.537200;26.659955;11.555342;2665.995528;1155.534210;0.923356;31.468353;3.030430;0.923356;11.555342;0.781467;
1.17132;1.203102;1.208959;0.874402;0.878659;0.001728;3.951565;1.004868;1.540044;26.704558;11.600375;2670.455800;1160.037484;0.923459;31.528550;3.034943;0.923459;11.600375;0.782840;
1.17316;1.205184;1.210947;0.874909;0.879092;0.001728;3.949868;1.004782;1.542838;26.748184;11.644074;2674.818424;1164.407403;0.923544;31.587841;3.039460;0.923544;11.644074;0.784175;
1.175;1.207224;1.212891;0.875419;0.879528;0.001727;3.948515;1.004694;1.545581;26.790843;11.686483;2679.084307;1168.648264;0.923612;31.646212;3.043973;0.923612;11.686483;0.785476;
1.17685;1.209221;1.214791;0.875931;0.879966;0.001727;3.947480;1.004607;1.548274;26.832543;11.727642;2683.254337;1172.764172;0.923663;31.703644;3.048478;0.923663;11.727642;0.786741;
1.17869;1.211176;1.216649;0.876445;0.880406;0.001726;3.946738;1.004519;1.550916;26.873294;11.767590;2687.329384;1176.759045;0.923700;31.760123;3.052970;0.923700;11.767590;0.787973;
1.18053;1.213089;1.218464;0.876962;0.880847;0.001726;3.946266;1.004431;1.553508;26.913103;11.806366;2691.310301;1180.636623;0.923724;31.815634;3.057442;0.923724;11.806366;0.789171;
1.18237;1.214961;1.220236;0.877481;0.881291;0.001726;3.946041;1.004342;1.556047;26.951979;11.844005;2695.197926;1184.400480;0.923735;31.870163;3.061891;0.923735;11.844005;0.790337;
1.18422;1.216791;1.221966;0.878002;0.881736;0.001726;3.946041;1.004253;1.558536;26.989931;11.880540;2698.993078;1188.054025;0.923735;31.923694;3.066312;0.923735;11.880540;0.791471;
1.1879;1.220332;1.225303;0.879050;0.882631;0.001726;3.946609;1.004074;1.563357;27.063110;11.950481;2706.311002;1195.048147;0.923707;32.027711;3.075050;0.923707;11.950481;0.793645;
1.19122;1.223380;1.228166;0.880000;0.883442;0.001727;3.947692;1.003912;1.567519;27.125882;12.009958;2712.588151;1200.995815;0.923653;32.117784;3.082779;0.923653;12.009958;0.795500;
1.19454;1.226301;1.230898;0.880956;0.884258;0.001727;3.949206;1.003748;1.571510;27.185776;12.066318;2718.577598;1206.631845;0.923577;32.204434;3.090360;0.923577;12.066318;0.797259;
1.19786;1.229095;1.233501;0.881918;0.885079;0.001728;3.951054;1.003584;1.575332;27.242836;12.119712;2724.283644;1211.971181;0.923485;32.287598;3.097776;0.923485;12.119712;0.798927;
1.20118;1.231765;1.235976;0.882885;0.885904;0.001729;3.953144;1.003419;1.578981;27.297104;12.170276;2729.710435;1217.027581;0.923380;32.367218;3.105010;0.923380;12.170276;0.800507;
1.20449;1.234311;1.238327;0.883856;0.886732;0.001730;3.955391;1.003254;1.582459;27.348620;12.218137;2734.861982;1221.813716;0.923268;32.443236;3.112048;0.923268;12.218137;0.802001;
1.20781;1.236736;1.240554;0.884833;0.887564;0.001731;3.957716;1.003087;1.585763;27.397421;12.263412;2739.742149;1226.341240;0.923152;32.515602;3.118877;0.923152;12.263412;0.803412;
1.21113;1.239041;1.242659;0.885813;0.888400;0.001732;3.960046;1.002920;1.588894;27.443546;12.306209;2744.354647;1230.620871;0.923035;32.584267;3.125486;0.923035;12.306209;0.804742;
1.21445;1.241227;1.244643;0.886797;0.889238;0.001733;3.962311;1.002752;1.591850;27.487027;12.346629;2748.702654;1234.662908;0.922922;32.649180;3.131862;0.922922;12.346629;0.805994;
1.21776;1.243296;1.246509;0.887785;0.890079;0.001734;3.964449;1.002584;1.594631;27.527904;12.384761;2752.790406;1238.476111;0.922815;32.710308;3.137998;0.922815;12.384761;0.807169;
1.22108;1.245249;1.248257;0.888776;0.890923;0.001735;3.966403;1.002416;1.597236;27.566207;12.420687;2756.620746;1242.068704;0.922717;32.767607;3.143884;0.922717;12.420687;0.808269;
1.2244;1.247088;1.249889;0.889770;0.891768;0.001736;3.968119;1.002246;1.599666;27.601966;12.454482;2760.196557;1245.448217;0.922631;32.821042;3.149513;0.922631;12.454482;0.809297;
1.22772;1.248813;1.251406;0.890766;0.892616;0.001736;3.969548;1.002077;1.601919;27.635208;12.486217;2763.520781;1248.621734;0.922560;32.870579;3.154878;0.922560;12.486217;0.810255;
1.23104;1.250425;1.252810;0.891765;0.893465;0.001737;3.970642;1.001907;1.603995;27.665961;12.515958;2766.596129;1251.595787;0.922505;32.916186;3.159973;0.922505;12.515958;0.811143;
1.23435;1.251926;1.254101;0.892765;0.894316;0.001737;3.971359;1.001737;1.605894;27.694251;12.543764;2769.425094;1254.376361;0.922469;32.957834;3.164791;0.922469;12.543764;0.811964;
1.23767;1.253317;1.255280;0.893767;0.895167;0.001737;3.971660;1.001567;1.607615;27.720100;12.569690;2772.009990;1256.968980;0.922454;32.995495;3.169329;0.922454;12.569690;0.812719;
1.24099;1.254598;1.256349;0.894770;0.896019;0.001737;3.971507;1.001396;1.609159;27.743529;12.593787;2774.352939;1259.378748;0.922462;33.029146;3.173581;0.922462;12.593787;0.813410;
1.24431;1.255769;1.257308;0.895774;0.896872;0.001737;3.970869;1.001226;1.610526;27.764559;12.616104;2776.455861;1261.610371;0.922494;33.058761;3.177543;0.922494;12.616104;0.814038;
1.24762;1.256833;1.258159;0.896779;0.897725;0.001736;3.969713;1.001055;1.611714;27.783205;12.636682;2778.320470;1263.668195;0.922552;33.084321;3.181211;0.922552;12.636682;0.814603;
1.25094;1.257788;1.258900;0.897785;0.898579;0.001736;3.968012;1.000884;1.612725;27.799483;12.655562;2779.948272;1265.556238;0.922637;33.105806;3.184582;0.922637;12.655562;0.815109;
1.25426;1.258636;1.259535;0.898790;0.899431;0.001735;3.965741;1.000714;1.613558;27.813406;12.672782;2781.340565;1267.278218;0.922750;33.123198;3.187653;0.922750;12.672782;0.815554;
1.25758;1.259377;1.260062;0.899795;0.900284;0.001733;3.962876;1.000543;1.614213;27.824984;12.688376;2782.498434;1268.837581;0.922894;33.136481;3.190421;0.922894;12.688376;0.815942;
1.2609;1.260012;1.260482;0.900799;0.901135;0.001732;3.959397;1.000373;1.614691;27.834227;12.702375;2783.422750;1270.237523;0.923067;33.145641;3.192885;0.923067;12.702375;0.816272;
1.26421;1.260539;1.260795;0.901803;0.901986;0.001730;3.955284;1.000203;1.614991;27.841142;12.714810;2784.114170;1271.481014;0.923273;33.150664;3.195040;0.923273;12.714810;0.816546;
1.27085;1.261276;1.261104;0.903806;0.903683;0.001726;3.945076;0.999863;1.615060;27.848011;12.735130;2784.801115;1273.512955;0.923784;33.148252;3.198422;0.923784;12.735130;0.816929;
1.27682;1.261574;1.261018;0.905603;0.905204;0.001721;3.933578;0.999559;1.614519;27.846249;12.748319;2784.624895;1274.831912;0.924358;33.131839;3.200398;0.924358;12.748319;0.817091;
1.28279;1.261525;1.260587;0.907393;0.906718;0.001715;3.919824;0.999256;1.613409;27.836952;12.756820;2783.695249;1275.681972;0.925046;33.101897;3.201357;0.925046;12.756820;0.817083;
1.28876;1.261127;1.259809;0.909174;0.908224;0.001708;3.903774;0.998955;1.611732;27.820077;12.760742;2782.007750;1276.074153;0.925849;33.058400;3.201294;0.925849;12.760742;0.816911;
1.29474;1.260376;1.258682;0.910944;0.909719;0.001700;3.885397;0.998656;1.609493;27.795567;12.760190;2779.556667;1276.019046;0.926767;33.001340;3.200206;0.926767;12.760190;0.816577;
1.30071;1.259268;1.257202;0.912701;0.911203;0.001690;3.864681;0.998359;1.606694;27.763343;12.755265;2776.334309;1275.526464;0.927803;32.930719;3.198092;0.927803;12.755265;0.816085;
1.30668;1.257799;1.255365;0.914444;0.912674;0.001680;3.841624;0.998065;1.603342;27.723310;12.746056;2772.331002;1274.605598;0.928956;32.846554;3.194953;0.928956;12.746056;0.815438;
1.31265;1.255962;1.253166;0.916170;0.914131;0.001669;3.816239;0.997774;1.599440;27.675354;12.732652;2767.535355;1273.265172;0.930225;32.748878;3.190790;0.930225;12.732652;0.814639;
1.31862;1.253751;1.250599;0.917879;0.915572;0.001657;3.788550;0.997486;1.594995;27.619344;12.715136;2761.934447;1271.513599;0.931610;32.637736;3.185607;0.931610;12.715136;0.813690;
1.3246;1.251159;1.247657;0.919568;0.916995;0.001644;3.758594;0.997201;1.590013;27.555140;12.693591;2755.513983;1269.359106;0.933108;32.513191;3.179409;0.933108;12.693591;0.812595;
1.33057;1.248178;1.244334;0.921236;0.918399;0.001630;3.726416;0.996920;1.584501;27.482574;12.668097;2748.257365;1266.809692;0.934717;32.375305;3.172203;0.934717;12.668097;0.811354;
1.33654;1.244801;1.240623;0.922880;0.919782;0.001615;3.692074;0.996644;1.578465;27.401498;12.638735;2740.149846;1263.873528;0.936434;32.224189;3.163995;0.936434;12.638735;0.809971;
1.34251;1.241018;1.236515;0.924498;0.921144;0.001599;3.655637;0.996371;1.571915;27.311737;12.605592;2731.173731;1260.559177;0.938255;32.059950;3.154796;0.938255;12.605592;0.808446;
1.34848;1.236822;1.232004;0.926089;0.922481;0.001582;3.617180;0.996104;1.564858;27.213115;12.568753;2721.311540;1256.875270;0.940178;31.882721;3.144617;0.940178;12.568753;0.806782;
1.35446;1.232205;1.227081;0.927651;0.923793;0.001565;3.576789;0.995841;1.557304;27.105457;12.528307;2710.545674;1252.830740;0.942198;31.692650;3.133471;0.942198;12.528307;0.804980;
1.36043;1.227157;1.221738;0.929180;0.925078;0.001546;3.534557;0.995585;1.549264;26.988587;12.484349;2698.858685;1248.434901;0.944309;31.489909;3.121373;0.944309;12.484349;0.803041;
1.3664;1.221670;1.215969;0.930676;0.926333;0.001527;3.490585;0.995333;1.540747;26.862336;12.436975;2686.233608;1243.697510;0.946508;31.274690;3.108338;0.946508;12.436975;0.800967;
